what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793925879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793946942
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322793952011
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322793955149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793957844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793958532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793961062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793967142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322793995303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794014271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794014908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794036779
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794040545
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794041654
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794042235
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794042856
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794043346
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794049166
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794049879
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794051117
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794051749
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794052358
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794053083
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794054386
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794056777
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794057347
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794057808
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794058932
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794059835
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794060880
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794062099
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794063141
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794064796
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322794067069
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322794071215
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1322794071300
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794072025
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794077910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794132351
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322794148218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794159750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794290676
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794291561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794327711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794328852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794329686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794688360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794690073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794695736
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322794699267
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794705499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794707271
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794712657
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1322794712658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794712679
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322794720105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794724914
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322794728511
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1322794728518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322794728605
