what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323036757314
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1323036757326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036757443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323036760957
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323036765840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036775485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036790525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036810633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036820587
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323036821958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036830518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036831309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323036831840
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323050591745
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323050593610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323050633335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323052560624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323052584573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323052585665
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323052586279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323052588159
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323052589963
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1323052589964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323052590073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323052598748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323052616780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323052616983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323052621322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323052644263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323053904079
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323053907565
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323053914668
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1323053922862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323053923810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323053926667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323053953928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1323053995181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323053995323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323053996974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054047209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054052254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1323054074017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054074146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054075595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054123844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323054128368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323054128599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323054132470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323054133889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323054135283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323054136159
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323054144060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054150984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054165475
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323054166540
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323054169656
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323054172721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323054181317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054182780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054245760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054246561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054314787
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323054321709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054350022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054355283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323054357356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323056054848
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323056056649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323056068455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1323056076380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323056076511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323056078121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057074457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057076637
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323057078183
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1323057078185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057078290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323057082784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323057083637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323057086097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057089174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057095808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057100676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1323057108674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057108817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057110412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057710555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323057712041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059290619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059293724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059294996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059295778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059296682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059297345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059298072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059298536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059299550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323059300657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323064830360
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323064833050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323064837801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323065977374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323065978095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323068244485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323068245002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323068251587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323068252939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323072986056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323072994177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323072997245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323072998396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323072999731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323075696737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323075725704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323077178076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323077179552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323108336214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323108336710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133521325
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323133522525
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323133524090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323133531120
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323133542526
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323133556099
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323133561216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133570118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133570905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133571911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133574573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133577040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133577740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133578502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133883759
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323133885192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133941705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133945986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133947086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323133948114
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134015926
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323134058392
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134059588
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134060144
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134061016
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134065087
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.show.outline",1323134086333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134086359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134087248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323134113016
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323134140775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323134145812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323134146378
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134146795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134157695
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323134169956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134186241
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1323134191424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323134191953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323134194797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134195634
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134207347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323134208555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323134208971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323134209257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323134209544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323134209818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323134212498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134215779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134217270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134253547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134262792
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134265822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134282819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134293822
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1323134329477
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134333537
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134341721
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134351979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134357791
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134360460
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134361720
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134363428
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134364505
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1323134365003
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1323134368174
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134368177
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134375671
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1323134378585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134383032
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1323134384497
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134384500
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134386468
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134387236
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134387805
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134388273
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134388776
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134389231
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134389887
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134390411
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134390960
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134391364
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134391676
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134394125
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134414376
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134424180
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134429880
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134435298
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134488543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134510627
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1323134520920
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1323134555193
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134555200
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134557089
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134558986
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134560595
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134561124
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134569258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134571005
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323134574661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134577003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323134577550
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1323134579944
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134580072
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134583563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323134586037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323134588195
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1323134590426
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134590531
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134591871
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134593261
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134594292
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134595101
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134600973
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134602259
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134602949
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134603409
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134604337
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134606330
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134607062
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134612789
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134614725
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134615904
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134616449
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134616919
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134617192
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134617473
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1323134617840
