what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848361283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848366819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848370299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848400668
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1322848410990
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848411130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848413381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848417580
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322848436007
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1322848436805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322848437536
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322848461231
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322848464309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1322848478026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322848478740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848600104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848603037
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1322848606117
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322848606223
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1322848606239
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1322848617328
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1322848617464
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848621581
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848622182
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848623003
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848623489
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848624880
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848626209
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848626808
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848627489
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848627934
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848636593
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848637939
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848645024
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848647127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848677590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848687166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848689303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848697543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848698692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848700929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848705471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848746384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848751962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848752861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848755051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322848757174
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322848762317
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1322848773813
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848773954
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322848779898
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322848782393
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322848978794
