what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781508685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781510287
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322781510604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322781524875
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1322781528319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781529803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781535166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781541518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781543492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781548693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781550186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781551987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781555897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781560152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322781562074
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322781564708
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322781588532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781601867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781652538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781653081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781702291
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1322781731769
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322781731938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322781735306
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1322781738443
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322781755427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781790834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781792013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781793255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781863422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781943548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781944247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781945107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322781945791
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322782055835
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322782064299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322782442316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322782442560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322782442878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322782443803
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322782459081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322782469511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322782903769
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1322782915577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322782961945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322782962516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322782963522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783006984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783007591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783026549
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322783028905
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322783054248
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322783055319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783073942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783075105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783076249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783081040
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322783095033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322783133511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322783133719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322783133904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322783134378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322783134655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322783136689
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322783420189
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322783422705
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322783443969
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322783518835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783801762
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1322783802205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322783917262
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322783924923
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322783960677
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322784037878
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322784105257
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322784175300
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322784199751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322784200525
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1322784232639
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322784232789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322784245368
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322784249849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322784254991
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1322784260277
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1322784266084
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1322784268072
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1322784274512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322784327518
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322784334836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322784340622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322784341864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322784342798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322784345004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322784459754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322784612403
